orig_path,proc_path,subject,label,split
data\raw\Sub3\Yawn\3703.jpg,data\processed\yawn\Sub3_3703.png,Sub3,yawn,val
data\raw\Sub2\Neutral\1545.jpg,data\processed\neutral\Sub2_1545.png,Sub2,neutral,val
data\raw\Sub1\Eyeclose\350.jpg,data\processed\eyeclose\Sub1_350.png,Sub1,eyeclose,val
data\raw\Sub1\Eyeclose\304.jpg,data\processed\eyeclose\Sub1_304.png,Sub1,eyeclose,val
data\raw\Sub2\Eyeclose\1150.jpg,data\processed\eyeclose\Sub2_1150.png,Sub2,eyeclose,val
data\raw\Sub1\Neutral\161.jpg,data\processed\neutral\Sub1_161.png,Sub1,neutral,val
data\raw\Sub2\Eyeclose\1091.jpg,data\processed\eyeclose\Sub2_1091.png,Sub2,eyeclose,val
data\raw\Sub2\Eyeclose\1601.jpg,data\processed\eyeclose\Sub2_1601.png,Sub2,eyeclose,val
data\raw\Sub3\Eyeclose\2956.jpg,data\processed\eyeclose\Sub3_2956.png,Sub3,eyeclose,val
data\raw\Sub2\Neutral\1028.jpg,data\processed\neutral\Sub2_1028.png,Sub2,neutral,val
data\raw\Sub2\Eyeclose\1633.jpg,data\processed\eyeclose\Sub2_1633.png,Sub2,eyeclose,val
data\raw\Sub2\Neutral\1549.jpg,data\processed\neutral\Sub2_1549.png,Sub2,neutral,val
data\raw\Sub1\Eyeclose\357.jpg,data\processed\eyeclose\Sub1_357.png,Sub1,eyeclose,val
data\raw\Sub3\Eyeclose\3476.jpg,data\processed\eyeclose\Sub3_3476.png,Sub3,eyeclose,val
data\raw\Sub3\Neutral\2851.jpg,data\processed\neutral\Sub3_2851.png,Sub3,neutral,val
data\raw\Sub1\Neutral\99.jpg,data\processed\neutral\Sub1_99.png,Sub1,neutral,val
data\raw\Sub3\Eyeclose\3442.jpg,data\processed\eyeclose\Sub3_3442.png,Sub3,eyeclose,val
data\raw\Sub1\Eyeclose\798.jpg,data\processed\eyeclose\Sub1_798.png,Sub1,eyeclose,val
data\raw\Sub2\Neutral\1555.jpg,data\processed\neutral\Sub2_1555.png,Sub2,neutral,val
data\raw\Sub2\Neutral\1013.jpg,data\processed\neutral\Sub2_1013.png,Sub2,neutral,val
data\raw\Sub2\Happy\1436.jpg,data\processed\happy\Sub2_1436.png,Sub2,happy,val
data\raw\Sub2\Eyeclose\1646.jpg,data\processed\eyeclose\Sub2_1646.png,Sub2,eyeclose,val
data\raw\Sub1\Eyeclose\218.jpg,data\processed\eyeclose\Sub1_218.png,Sub1,eyeclose,val
data\raw\Sub3\Neutral\2826.jpg,data\processed\neutral\Sub3_2826.png,Sub3,neutral,val
data\raw\Sub2\Neutral\1016.jpg,data\processed\neutral\Sub2_1016.png,Sub2,neutral,val
data\raw\Sub1\Neutral\142.jpg,data\processed\neutral\Sub1_142.png,Sub1,neutral,val
data\raw\Sub2\Neutral\979.jpg,data\processed\neutral\Sub2_979.png,Sub2,neutral,val
data\raw\Sub2\Neutral\1551.jpg,data\processed\neutral\Sub2_1551.png,Sub2,neutral,val
data\raw\Sub2\Eyeclose\1202.jpg,data\processed\eyeclose\Sub2_1202.png,Sub2,eyeclose,val
data\raw\Sub1\Eyeclose\202.jpg,data\processed\eyeclose\Sub1_202.png,Sub1,eyeclose,val
data\raw\Sub3\Neutral\2853.jpg,data\processed\neutral\Sub3_2853.png,Sub3,neutral,val
data\raw\Sub3\Eyeclose\3432.jpg,data\processed\eyeclose\Sub3_3432.png,Sub3,eyeclose,val
data\raw\Sub1\Yawn\483.jpg,data\processed\yawn\Sub1_483.png,Sub1,yawn,val
data\raw\Sub2\Yawn\1321.jpg,data\processed\yawn\Sub2_1321.png,Sub2,yawn,val
data\raw\Sub2\Eyeclose\1107.jpg,data\processed\eyeclose\Sub2_1107.png,Sub2,eyeclose,val
data\raw\Sub3\Yawn\3200.jpg,data\processed\yawn\Sub3_3200.png,Sub3,yawn,val
data\raw\Sub2\Neutral\1569.jpg,data\processed\neutral\Sub2_1569.png,Sub2,neutral,val
data\raw\Sub1\Neutral\165.jpg,data\processed\neutral\Sub1_165.png,Sub1,neutral,val
data\raw\Sub2\Neutral\960.jpg,data\processed\neutral\Sub2_960.png,Sub2,neutral,val
data\raw\Sub2\Happy\1441.jpg,data\processed\happy\Sub2_1441.png,Sub2,happy,val
data\raw\Sub3\Neutral\2907.jpg,data\processed\neutral\Sub3_2907.png,Sub3,neutral,val
data\raw\Sub2\Neutral\996.jpg,data\processed\neutral\Sub2_996.png,Sub2,neutral,val
data\raw\Sub3\Eyeclose\2962.jpg,data\processed\eyeclose\Sub3_2962.png,Sub3,eyeclose,val
data\raw\Sub2\Yawn\1344.jpg,data\processed\yawn\Sub2_1344.png,Sub2,yawn,val
data\raw\Sub2\Eyeclose\1777.jpg,data\processed\eyeclose\Sub2_1777.png,Sub2,eyeclose,val
data\raw\Sub2\Eyeclose\1728.jpg,data\processed\eyeclose\Sub2_1728.png,Sub2,eyeclose,val
data\raw\Sub2\Happy\1476.jpg,data\processed\happy\Sub2_1476.png,Sub2,happy,val
data\raw\Sub3\Eyeclose\3472.jpg,data\processed\eyeclose\Sub3_3472.png,Sub3,eyeclose,val
data\raw\Sub3\Happy\3551.jpg,data\processed\happy\Sub3_3551.png,Sub3,happy,val
data\raw\Sub2\Neutral\1538.jpg,data\processed\neutral\Sub2_1538.png,Sub2,neutral,val
data\raw\Sub2\Happy\1428.jpg,data\processed\happy\Sub2_1428.png,Sub2,happy,val
data\raw\Sub3\Eyeclose\2954.jpg,data\processed\eyeclose\Sub3_2954.png,Sub3,eyeclose,val
data\raw\Sub2\Happy\1484.jpg,data\processed\happy\Sub2_1484.png,Sub2,happy,val
data\raw\Sub1\Eyeclose\806.jpg,data\processed\eyeclose\Sub1_806.png,Sub1,eyeclose,val
data\raw\Sub2\Happy\1471.jpg,data\processed\happy\Sub2_1471.png,Sub2,happy,val
data\raw\Sub2\Eyeclose\1596.jpg,data\processed\eyeclose\Sub2_1596.png,Sub2,eyeclose,val
data\raw\Sub1\Eyeclose\201.jpg,data\processed\eyeclose\Sub1_201.png,Sub1,eyeclose,val
data\raw\Sub1\Yawn\498.jpg,data\processed\yawn\Sub1_498.png,Sub1,yawn,val
data\raw\Sub2\Happy\1437.jpg,data\processed\happy\Sub2_1437.png,Sub2,happy,val
data\raw\Sub2\Eyeclose\1178.jpg,data\processed\eyeclose\Sub2_1178.png,Sub2,eyeclose,val
data\raw\Sub1\Eyeclose\313.jpg,data\processed\eyeclose\Sub1_313.png,Sub1,eyeclose,val
data\raw\Sub2\Eyeclose\1680.jpg,data\processed\eyeclose\Sub2_1680.png,Sub2,eyeclose,val
data\raw\Sub2\Neutral\926.jpg,data\processed\neutral\Sub2_926.png,Sub2,neutral,val
data\raw\Sub3\Eyeclose\2947.jpg,data\processed\eyeclose\Sub3_2947.png,Sub3,eyeclose,val
data\raw\Sub2\Yawn\1324.jpg,data\processed\yawn\Sub2_1324.png,Sub2,yawn,val
data\raw\Sub2\Yawn\1331.jpg,data\processed\yawn\Sub2_1331.png,Sub2,yawn,val
data\raw\Sub1\Eyeclose\175.jpg,data\processed\eyeclose\Sub1_175.png,Sub1,eyeclose,val
data\raw\Sub1\Neutral\41.jpg,data\processed\neutral\Sub1_41.png,Sub1,neutral,val
data\raw\Sub1\Neutral\10.jpg,data\processed\neutral\Sub1_10.png,Sub1,neutral,val
data\raw\Sub2\Eyeclose\1778.jpg,data\processed\eyeclose\Sub2_1778.png,Sub2,eyeclose,val
data\raw\Sub3\Neutral\2855.jpg,data\processed\neutral\Sub3_2855.png,Sub3,neutral,val
data\raw\Sub3\Eyeclose\2933.jpg,data\processed\eyeclose\Sub3_2933.png,Sub3,eyeclose,val
data\raw\Sub2\Eyeclose\1152.jpg,data\processed\eyeclose\Sub2_1152.png,Sub2,eyeclose,val
data\raw\Sub3\Eyeclose\3513.jpg,data\processed\eyeclose\Sub3_3513.png,Sub3,eyeclose,val
data\raw\Sub3\Eyeclose\2939.jpg,data\processed\eyeclose\Sub3_2939.png,Sub3,eyeclose,val
data\raw\Sub3\Happy\3568.jpg,data\processed\happy\Sub3_3568.png,Sub3,happy,val
data\raw\Sub2\Eyeclose\1111.jpg,data\processed\eyeclose\Sub2_1111.png,Sub2,eyeclose,val
data\raw\Sub3\Neutral\2905.jpg,data\processed\neutral\Sub3_2905.png,Sub3,neutral,val
data\raw\Sub2\Neutral\1006.jpg,data\processed\neutral\Sub2_1006.png,Sub2,neutral,val
data\raw\Sub2\Neutral\928.jpg,data\processed\neutral\Sub2_928.png,Sub2,neutral,val
data\raw\Sub3\Neutral\2845.jpg,data\processed\neutral\Sub3_2845.png,Sub3,neutral,val
data\raw\Sub3\Eyeclose\3511.jpg,data\processed\eyeclose\Sub3_3511.png,Sub3,eyeclose,val
data\raw\Sub2\Eyeclose\1775.jpg,data\processed\eyeclose\Sub2_1775.png,Sub2,eyeclose,val
data\raw\Sub1\Eyeclose\215.jpg,data\processed\eyeclose\Sub1_215.png,Sub1,eyeclose,val
data\raw\Sub1\Yawn\480.jpg,data\processed\yawn\Sub1_480.png,Sub1,yawn,val
data\raw\Sub3\Eyeclose\3522.jpg,data\processed\eyeclose\Sub3_3522.png,Sub3,eyeclose,test
data\raw\Sub2\Happy\1497.jpg,data\processed\happy\Sub2_1497.png,Sub2,happy,test
data\raw\Sub1\Neutral\69.jpg,data\processed\neutral\Sub1_69.png,Sub1,neutral,test
data\raw\Sub3\Yawn\3215.jpg,data\processed\yawn\Sub3_3215.png,Sub3,yawn,test
data\raw\Sub2\Happy\1479.jpg,data\processed\happy\Sub2_1479.png,Sub2,happy,test
data\raw\Sub2\Eyeclose\1654.jpg,data\processed\eyeclose\Sub2_1654.png,Sub2,eyeclose,test
data\raw\Sub3\Yawn\3698.jpg,data\processed\yawn\Sub3_3698.png,Sub3,yawn,test
data\raw\Sub2\Neutral\972.jpg,data\processed\neutral\Sub2_972.png,Sub2,neutral,test
data\raw\Sub3\Eyeclose\2942.jpg,data\processed\eyeclose\Sub3_2942.png,Sub3,eyeclose,test
data\raw\Sub3\Eyeclose\2965.jpg,data\processed\eyeclose\Sub3_2965.png,Sub3,eyeclose,test
data\raw\Sub2\Happy\1453.jpg,data\processed\happy\Sub2_1453.png,Sub2,happy,test
data\raw\Sub1\Yawn\470.jpg,data\processed\yawn\Sub1_470.png,Sub1,yawn,test
data\raw\Sub3\Eyeclose\3470.jpg,data\processed\eyeclose\Sub3_3470.png,Sub3,eyeclose,test
data\raw\Sub2\Happy\1458.jpg,data\processed\happy\Sub2_1458.png,Sub2,happy,test
data\raw\Sub3\Eyeclose\3420.jpg,data\processed\eyeclose\Sub3_3420.png,Sub3,eyeclose,test
data\raw\Sub3\Eyeclose\3459.jpg,data\processed\eyeclose\Sub3_3459.png,Sub3,eyeclose,test
data\raw\Sub2\Eyeclose\1136.jpg,data\processed\eyeclose\Sub2_1136.png,Sub2,eyeclose,test
data\raw\Sub2\Neutral\925.jpg,data\processed\neutral\Sub2_925.png,Sub2,neutral,test
data\raw\Sub1\Neutral\88.jpg,data\processed\neutral\Sub1_88.png,Sub1,neutral,test
data\raw\Sub1\Neutral\58.jpg,data\processed\neutral\Sub1_58.png,Sub1,neutral,test
data\raw\Sub3\Happy\3546.jpg,data\processed\happy\Sub3_3546.png,Sub3,happy,test
data\raw\Sub2\Eyeclose\1631.jpg,data\processed\eyeclose\Sub2_1631.png,Sub2,eyeclose,test
data\raw\Sub2\Neutral\1523.jpg,data\processed\neutral\Sub2_1523.png,Sub2,neutral,test
data\raw\Sub2\Eyeclose\1605.jpg,data\processed\eyeclose\Sub2_1605.png,Sub2,eyeclose,test
data\raw\Sub3\Eyeclose\3474.jpg,data\processed\eyeclose\Sub3_3474.png,Sub3,eyeclose,test
data\raw\Sub1\Eyeclose\794.jpg,data\processed\eyeclose\Sub1_794.png,Sub1,eyeclose,test
data\raw\Sub1\Neutral\62.jpg,data\processed\neutral\Sub1_62.png,Sub1,neutral,test
data\raw\Sub1\Neutral\85.jpg,data\processed\neutral\Sub1_85.png,Sub1,neutral,test
data\raw\Sub1\Eyeclose\314.jpg,data\processed\eyeclose\Sub1_314.png,Sub1,eyeclose,test
data\raw\Sub1\Yawn\475.jpg,data\processed\yawn\Sub1_475.png,Sub1,yawn,test
data\raw\Sub3\Happy\3556.jpg,data\processed\happy\Sub3_3556.png,Sub3,happy,test
data\raw\Sub2\Eyeclose\1172.jpg,data\processed\eyeclose\Sub2_1172.png,Sub2,eyeclose,test
data\raw\Sub2\Yawn\1302.jpg,data\processed\yawn\Sub2_1302.png,Sub2,yawn,test
data\raw\Sub3\Happy\3564.jpg,data\processed\happy\Sub3_3564.png,Sub3,happy,test
data\raw\Sub1\Neutral\141.jpg,data\processed\neutral\Sub1_141.png,Sub1,neutral,test
data\raw\Sub2\Eyeclose\1174.jpg,data\processed\eyeclose\Sub2_1174.png,Sub2,eyeclose,test
data\raw\Sub2\Eyeclose\1144.jpg,data\processed\eyeclose\Sub2_1144.png,Sub2,eyeclose,test
data\raw\Sub2\Happy\1425.jpg,data\processed\happy\Sub2_1425.png,Sub2,happy,test
data\raw\Sub1\Eyeclose\209.jpg,data\processed\eyeclose\Sub1_209.png,Sub1,eyeclose,test
data\raw\Sub1\Yawn\477.jpg,data\processed\yawn\Sub1_477.png,Sub1,yawn,test
data\raw\Sub1\Eyeclose\187.jpg,data\processed\eyeclose\Sub1_187.png,Sub1,eyeclose,test
data\raw\Sub3\Neutral\2834.jpg,data\processed\neutral\Sub3_2834.png,Sub3,neutral,test
data\raw\Sub2\Eyeclose\1664.jpg,data\processed\eyeclose\Sub2_1664.png,Sub2,eyeclose,test
data\raw\Sub2\Neutral\974.jpg,data\processed\neutral\Sub2_974.png,Sub2,neutral,test
data\raw\Sub1\Neutral\134.jpg,data\processed\neutral\Sub1_134.png,Sub1,neutral,test
data\raw\Sub1\Eyeclose\792.jpg,data\processed\eyeclose\Sub1_792.png,Sub1,eyeclose,test
data\raw\Sub3\Eyeclose\2966.jpg,data\processed\eyeclose\Sub3_2966.png,Sub3,eyeclose,test
data\raw\Sub3\Neutral\2843.jpg,data\processed\neutral\Sub3_2843.png,Sub3,neutral,test
data\raw\Sub2\Eyeclose\1776.jpg,data\processed\eyeclose\Sub2_1776.png,Sub2,eyeclose,test
data\raw\Sub3\Yawn\3218.jpg,data\processed\yawn\Sub3_3218.png,Sub3,yawn,test
data\raw\Sub2\Eyeclose\1745.jpg,data\processed\eyeclose\Sub2_1745.png,Sub2,eyeclose,test
data\raw\Sub3\Neutral\2822.jpg,data\processed\neutral\Sub3_2822.png,Sub3,neutral,test
data\raw\Sub1\Neutral\30.jpg,data\processed\neutral\Sub1_30.png,Sub1,neutral,test
data\raw\Sub3\Neutral\2896.jpg,data\processed\neutral\Sub3_2896.png,Sub3,neutral,test
data\raw\Sub3\Neutral\2859.jpg,data\processed\neutral\Sub3_2859.png,Sub3,neutral,test
data\raw\Sub2\Happy\1466.jpg,data\processed\happy\Sub2_1466.png,Sub2,happy,test
data\raw\Sub2\Happy\1442.jpg,data\processed\happy\Sub2_1442.png,Sub2,happy,test
data\raw\Sub2\Eyeclose\1685.jpg,data\processed\eyeclose\Sub2_1685.png,Sub2,eyeclose,test
data\raw\Sub2\Eyeclose\1081.jpg,data\processed\eyeclose\Sub2_1081.png,Sub2,eyeclose,test
data\raw\Sub3\Eyeclose\2946.jpg,data\processed\eyeclose\Sub3_2946.png,Sub3,eyeclose,test
data\raw\Sub1\Neutral\103.jpg,data\processed\neutral\Sub1_103.png,Sub1,neutral,test
data\raw\Sub2\Yawn\1333.jpg,data\processed\yawn\Sub2_1333.png,Sub2,yawn,test
data\raw\Sub2\Eyeclose\1079.jpg,data\processed\eyeclose\Sub2_1079.png,Sub2,eyeclose,test
data\raw\Sub2\Neutral\992.jpg,data\processed\neutral\Sub2_992.png,Sub2,neutral,test
data\raw\Sub2\Eyeclose\1639.jpg,data\processed\eyeclose\Sub2_1639.png,Sub2,eyeclose,test
data\raw\Sub2\Neutral\934.jpg,data\processed\neutral\Sub2_934.png,Sub2,neutral,test
data\raw\Sub1\Eyeclose\194.jpg,data\processed\eyeclose\Sub1_194.png,Sub1,eyeclose,test
data\raw\Sub1\Eyeclose\323.jpg,data\processed\eyeclose\Sub1_323.png,Sub1,eyeclose,test
data\raw\Sub2\Yawn\1330.jpg,data\processed\yawn\Sub2_1330.png,Sub2,yawn,test
data\raw\Sub1\Yawn\463.jpg,data\processed\yawn\Sub1_463.png,Sub1,yawn,test
data\raw\Sub3\Yawn\3230.jpg,data\processed\yawn\Sub3_3230.png,Sub3,yawn,test
data\raw\Sub3\Eyeclose\2934.jpg,data\processed\eyeclose\Sub3_2934.png,Sub3,eyeclose,test
data\raw\Sub2\Eyeclose\1736.jpg,data\processed\eyeclose\Sub2_1736.png,Sub2,eyeclose,test
data\raw\Sub1\Eyeclose\316.jpg,data\processed\eyeclose\Sub1_316.png,Sub1,eyeclose,test
data\raw\Sub3\Eyeclose\3430.jpg,data\processed\eyeclose\Sub3_3430.png,Sub3,eyeclose,test
data\raw\Sub2\Neutral\947.jpg,data\processed\neutral\Sub2_947.png,Sub2,neutral,test
data\raw\Sub1\Eyeclose\351.jpg,data\processed\eyeclose\Sub1_351.png,Sub1,eyeclose,test
data\raw\Sub3\Eyeclose\3489.jpg,data\processed\eyeclose\Sub3_3489.png,Sub3,eyeclose,test
data\raw\Sub3\Eyeclose\3479.jpg,data\processed\eyeclose\Sub3_3479.png,Sub3,eyeclose,test
data\raw\Sub2\Eyeclose\1667.jpg,data\processed\eyeclose\Sub2_1667.png,Sub2,eyeclose,test
data\raw\Sub3\Neutral\2902.jpg,data\processed\neutral\Sub3_2902.png,Sub3,neutral,test
data\raw\Sub1\Eyeclose\214.jpg,data\processed\eyeclose\Sub1_214.png,Sub1,eyeclose,test
data\raw\Sub1\Eyeclose\337.jpg,data\processed\eyeclose\Sub1_337.png,Sub1,eyeclose,test
data\raw\Sub2\Neutral\1568.jpg,data\processed\neutral\Sub2_1568.png,Sub2,neutral,test
data\raw\Sub3\Eyeclose\3500.jpg,data\processed\eyeclose\Sub3_3500.png,Sub3,eyeclose,test
data\raw\Sub2\Eyeclose\1660.jpg,data\processed\eyeclose\Sub2_1660.png,Sub2,eyeclose,test
data\raw\Sub2\Neutral\1573.jpg,data\processed\neutral\Sub2_1573.png,Sub2,neutral,test
data\raw\Sub3\Neutral\2848.jpg,data\processed\neutral\Sub3_2848.png,Sub3,neutral,test
data\raw\Sub2\Neutral\958.jpg,data\processed\neutral\Sub2_958.png,Sub2,neutral,test
data\raw\Sub2\Eyeclose\1109.jpg,data\processed\eyeclose\Sub2_1109.png,Sub2,eyeclose,test
data\raw\Sub1\Yawn\490.jpg,data\processed\yawn\Sub1_490.png,Sub1,yawn,test
data\raw\Sub3\Eyeclose\3495.jpg,data\processed\eyeclose\Sub3_3495.png,Sub3,eyeclose,test
data\raw\Sub2\Neutral\1556.jpg,data\processed\neutral\Sub2_1556.png,Sub2,neutral,test
data\raw\Sub2\Eyeclose\1098.jpg,data\processed\eyeclose\Sub2_1098.png,Sub2,eyeclose,test
data\raw\Sub2\Happy\1469.jpg,data\processed\happy\Sub2_1469.png,Sub2,happy,test
data\raw\Sub2\Happy\1423.jpg,data\processed\happy\Sub2_1423.png,Sub2,happy,test
data\raw\Sub1\Neutral\122.jpg,data\processed\neutral\Sub1_122.png,Sub1,neutral,test
data\raw\Sub2\Eyeclose\1196.jpg,data\processed\eyeclose\Sub2_1196.png,Sub2,eyeclose,test
data\raw\Sub2\Neutral\1017.jpg,data\processed\neutral\Sub2_1017.png,Sub2,neutral,test
data\raw\Sub1\Yawn\494.jpg,data\processed\yawn\Sub1_494.png,Sub1,yawn,test
data\raw\Sub2\Eyeclose\1758.jpg,data\processed\eyeclose\Sub2_1758.png,Sub2,eyeclose,test
data\raw\Sub2\Eyeclose\1594.jpg,data\processed\eyeclose\Sub2_1594.png,Sub2,eyeclose,test
data\raw\Sub2\Eyeclose\1117.jpg,data\processed\eyeclose\Sub2_1117.png,Sub2,eyeclose,test
data\raw\Sub3\Eyeclose\3481.jpg,data\processed\eyeclose\Sub3_3481.png,Sub3,eyeclose,test
data\raw\Sub1\Neutral\89.jpg,data\processed\neutral\Sub1_89.png,Sub1,neutral,test
data\raw\Sub1\Eyeclose\802.jpg,data\processed\eyeclose\Sub1_802.png,Sub1,eyeclose,test
data\raw\Sub1\Eyeclose\208.jpg,data\processed\eyeclose\Sub1_208.png,Sub1,eyeclose,test
data\raw\Sub2\Eyeclose\1784.jpg,data\processed\eyeclose\Sub2_1784.png,Sub2,eyeclose,test
data\raw\Sub2\Eyeclose\1090.jpg,data\processed\eyeclose\Sub2_1090.png,Sub2,eyeclose,test
data\raw\Sub1\Neutral\140.jpg,data\processed\neutral\Sub1_140.png,Sub1,neutral,test
data\raw\Sub1\Neutral\93.jpg,data\processed\neutral\Sub1_93.png,Sub1,neutral,test
data\raw\Sub3\Eyeclose\3485.jpg,data\processed\eyeclose\Sub3_3485.png,Sub3,eyeclose,test
data\raw\Sub2\Yawn\1328.jpg,data\processed\yawn\Sub2_1328.png,Sub2,yawn,test
data\raw\Sub1\Eyeclose\791.jpg,data\processed\eyeclose\Sub1_791.png,Sub1,eyeclose,test
data\raw\Sub1\Neutral\11.jpg,data\processed\neutral\Sub1_11.png,Sub1,neutral,test
data\raw\Sub3\Yawn\3202.jpg,data\processed\yawn\Sub3_3202.png,Sub3,yawn,test
data\raw\Sub1\Yawn\485.jpg,data\processed\yawn\Sub1_485.png,Sub1,yawn,test
data\raw\Sub2\Happy\1455.jpg,data\processed\happy\Sub2_1455.png,Sub2,happy,test
data\raw\Sub2\Neutral\1025.jpg,data\processed\neutral\Sub2_1025.png,Sub2,neutral,test
data\raw\Sub2\Eyeclose\1753.jpg,data\processed\eyeclose\Sub2_1753.png,Sub2,eyeclose,test
data\raw\Sub2\Neutral\1534.jpg,data\processed\neutral\Sub2_1534.png,Sub2,neutral,test
data\raw\Sub1\Eyeclose\195.jpg,data\processed\eyeclose\Sub1_195.png,Sub1,eyeclose,test
data\raw\Sub2\Eyeclose\1768.jpg,data\processed\eyeclose\Sub2_1768.png,Sub2,eyeclose,test
data\raw\Sub3\Eyeclose\3426.jpg,data\processed\eyeclose\Sub3_3426.png,Sub3,eyeclose,test
data\raw\Sub2\Neutral\1542.jpg,data\processed\neutral\Sub2_1542.png,Sub2,neutral,test
data\raw\Sub2\Yawn\1318.jpg,data\processed\yawn\Sub2_1318.png,Sub2,yawn,test
data\raw\Sub2\Eyeclose\1673.jpg,data\processed\eyeclose\Sub2_1673.png,Sub2,eyeclose,test
data\raw\Sub1\Neutral\148.jpg,data\processed\neutral\Sub1_148.png,Sub1,neutral,test
data\raw\Sub3\Eyeclose\3525.jpg,data\processed\eyeclose\Sub3_3525.png,Sub3,eyeclose,test
data\raw\Sub1\Yawn\500.jpg,data\processed\yawn\Sub1_500.png,Sub1,yawn,test
data\raw\Sub2\Yawn\1303.jpg,data\processed\yawn\Sub2_1303.png,Sub2,yawn,test
data\raw\Sub3\Eyeclose\2932.jpg,data\processed\eyeclose\Sub3_2932.png,Sub3,eyeclose,test
data\raw\Sub3\Neutral\2829.jpg,data\processed\neutral\Sub3_2829.png,Sub3,neutral,test
data\raw\Sub2\Eyeclose\1627.jpg,data\processed\eyeclose\Sub2_1627.png,Sub2,eyeclose,test
data\raw\Sub1\Neutral\50.jpg,data\processed\neutral\Sub1_50.png,Sub1,neutral,test
data\raw\Sub2\Eyeclose\1689.jpg,data\processed\eyeclose\Sub2_1689.png,Sub2,eyeclose,test
data\raw\Sub2\Happy\1443.jpg,data\processed\happy\Sub2_1443.png,Sub2,happy,test
data\raw\Sub1\Neutral\15.jpg,data\processed\neutral\Sub1_15.png,Sub1,neutral,test
data\raw\Sub2\Eyeclose\1160.jpg,data\processed\eyeclose\Sub2_1160.png,Sub2,eyeclose,test
data\raw\Sub2\Eyeclose\1625.jpg,data\processed\eyeclose\Sub2_1625.png,Sub2,eyeclose,test
data\raw\Sub1\Neutral\45.jpg,data\processed\neutral\Sub1_45.png,Sub1,neutral,test
data\raw\Sub1\Neutral\126.jpg,data\processed\neutral\Sub1_126.png,Sub1,neutral,test
data\raw\Sub1\Neutral\13.jpg,data\processed\neutral\Sub1_13.png,Sub1,neutral,test
data\raw\Sub2\Yawn\1345.jpg,data\processed\yawn\Sub2_1345.png,Sub2,yawn,test
data\raw\Sub1\Neutral\167.jpg,data\processed\neutral\Sub1_167.png,Sub1,neutral,test
data\raw\Sub3\Eyeclose\3427.jpg,data\processed\eyeclose\Sub3_3427.png,Sub3,eyeclose,test
data\raw\Sub1\Eyeclose\339.jpg,data\processed\eyeclose\Sub1_339.png,Sub1,eyeclose,test
data\raw\Sub2\Happy\1478.jpg,data\processed\happy\Sub2_1478.png,Sub2,happy,test
data\raw\Sub2\Eyeclose\1080.jpg,data\processed\eyeclose\Sub2_1080.png,Sub2,eyeclose,test
data\raw\Sub2\Eyeclose\1084.jpg,data\processed\eyeclose\Sub2_1084.png,Sub2,eyeclose,test
data\raw\Sub2\Eyeclose\1137.jpg,data\processed\eyeclose\Sub2_1137.png,Sub2,eyeclose,test
data\raw\Sub1\Neutral\159.jpg,data\processed\neutral\Sub1_159.png,Sub1,neutral,test
data\raw\Sub1\Eyeclose\310.jpg,data\processed\eyeclose\Sub1_310.png,Sub1,eyeclose,test
data\raw\Sub3\Eyeclose\3448.jpg,data\processed\eyeclose\Sub3_3448.png,Sub3,eyeclose,test
data\raw\Sub3\Neutral\2821.jpg,data\processed\neutral\Sub3_2821.png,Sub3,neutral,test
data\raw\Sub2\Eyeclose\1141.jpg,data\processed\eyeclose\Sub2_1141.png,Sub2,eyeclose,test
data\raw\Sub1\Eyeclose\186.jpg,data\processed\eyeclose\Sub1_186.png,Sub1,eyeclose,test
data\raw\Sub3\Yawn\3231.jpg,data\processed\yawn\Sub3_3231.png,Sub3,yawn,test
data\raw\Sub2\Neutral\1530.jpg,data\processed\neutral\Sub2_1530.png,Sub2,neutral,test
data\raw\Sub2\Yawn\1348.jpg,data\processed\yawn\Sub2_1348.png,Sub2,yawn,test
data\raw\Sub1\Eyeclose\178.jpg,data\processed\eyeclose\Sub1_178.png,Sub1,eyeclose,test
data\raw\Sub2\Eyeclose\1162.jpg,data\processed\eyeclose\Sub2_1162.png,Sub2,eyeclose,test
data\raw\Sub3\Yawn\3208.jpg,data\processed\yawn\Sub3_3208.png,Sub3,yawn,test
data\raw\Sub1\Eyeclose\820.jpg,data\processed\eyeclose\Sub1_820.png,Sub1,eyeclose,test
data\raw\Sub3\Neutral\2887.jpg,data\processed\neutral\Sub3_2887.png,Sub3,neutral,test
data\raw\Sub1\Neutral\147.jpg,data\processed\neutral\Sub1_147.png,Sub1,neutral,test
data\raw\Sub2\Eyeclose\1603.jpg,data\processed\eyeclose\Sub2_1603.png,Sub2,eyeclose,test
data\raw\Sub1\Neutral\31.jpg,data\processed\neutral\Sub1_31.png,Sub1,neutral,test
data\raw\Sub2\Eyeclose\1675.jpg,data\processed\eyeclose\Sub2_1675.png,Sub2,eyeclose,test
data\raw\Sub2\Eyeclose\1724.jpg,data\processed\eyeclose\Sub2_1724.png,Sub2,eyeclose,test
data\raw\Sub2\Eyeclose\1121.jpg,data\processed\eyeclose\Sub2_1121.png,Sub2,eyeclose,test
data\raw\Sub3\Neutral\2875.jpg,data\processed\neutral\Sub3_2875.png,Sub3,neutral,test
data\raw\Sub1\Eyeclose\332.jpg,data\processed\eyeclose\Sub1_332.png,Sub1,eyeclose,test
data\raw\Sub1\Neutral\19.jpg,data\processed\neutral\Sub1_19.png,Sub1,neutral,test
